ad_id,type,price,area,bedrooms,bathrooms,level,furnished,rent,city,region
Ad id 194162337,dsduwphqw,7500.0,170.0,3,2,2,no,yes,jlcd,vkhlnk cdbhg
Ad id 194162321,vwxglr,8500.0,60.0,1,1,ground,yes,yes,fdlur,pdglqdwb
Ad id 194162317,dsduwphqw,11000.0,100.0,2,1,2,yes,yes,fdlur,uhkde flwb
Ad id 194162237,dsduwphqw,17000.0,96.0,2,2,1,yes,yes,fdlur,pdglqdwb
Ad id 194162195,dsduwphqw,3800.0,118.0,3,1,3,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194162187,dsduwphqw,7000.0,108.0,3,2,2,no,yes,fdlur,uhkde flwb
Ad id 194162178,dsduwphqw,3500.0,115.0,3,1,4,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194161842,dsduwphqw,8000.0,80.0,2,1,8,yes,yes,dohadqguld,urxvkgb
Ad id 194162100,dsduwphqw,4500.0,130.0,3,2,1,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194161960,dsduwphqw,10000.0,200.0,3,2,2,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194162062,dsduwphqw,1000.0,140.0,2,2,3,yes,yes,fdlur,vkhudwrq
Ad id 194162031,shqwkrxvh,28000.0,300.0,4,5,3,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 192666441,dsduwphqw,9000.0,80.0,2,1,6,no,yes,gdndkold,pdqvxud
Ad id 194161988,dsduwphqw,9000.0,140.0,3,2,ground,no,yes,jlcd,vkhlnk cdbhg
Ad id 194161920,dsduwphqw,3400.0,140.0,3,3,4,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194002183,dsduwphqw,19000.0,100.0,1,1,3,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 185117495,dsduwphqw,1600.0,130.0,2,1,10+,yes,yes,gdndkold,pdqvxud
Ad id 194161883,dsduwphqw,9000.0,170.0,3,3,2,no,yes,fdlur,uhkde flwb
Ad id 194161882,dsduwphqw,10000.0,200.0,3,2,2,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194161874,dsduwphqw,5500.0,70.0,2,1,2,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194161853,dsduwphqw,12000.0,150.0,3,2,ground,no,yes,jlcd,6wk ri rfwrehu
Ad id 194161833,dsduwphqw,48000.0,249.0,3,4,1,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194161825,gxsoha,40000.0,750.0,6,6,1,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194161808,dsduwphqw,900.0,120.0,2,2,3,yes,yes,fdlur,vkhudwrq
Ad id 194161803,dsduwphqw,7000.0,155.0,3,3,3,no,yes,fdlur,uhkde flwb
Ad id 194161771,gxsoha,25000.0,350.0,5,4,ground,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194161738,dsduwphqw,20000.0,200.0,3,4,3,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194103390,dsduwphqw,8000.0,115.0,3,2,1,no,yes,fdlur,uhkde flwb
Ad id 194161716,dsduwphqw,18000.0,300.0,4,2,1,no,yes,fdlur,qdvu flwb
Ad id 190992748,dsduwphqw,10500.0,165.0,3,3,5,no,yes,fdlur,uhkde flwb
Ad id 194161647,dsduwphqw,23000.0,194.0,3,4,3,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194161619,dsduwphqw,8000.0,131.0,3,2,5,no,yes,fdlur,uhkde flwb
Ad id 194161612,dsduwphqw,28000.0,162.0,3,2,3,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194161610,vwxglr,3600.0,30.0,1,1,ground,yes,yes,jlcd,6wk ri rfwrehu
Ad id 194161573,dsduwphqw,11000.0,96.0,2,2,5,yes,yes,fdlur,pdglqdwb
Ad id 194161552,dsduwphqw,4000.0,130.0,3,2,2,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194161510,dsduwphqw,6500.0,150.0,2,1,10+,no,yes,fdlur,pddgl
Ad id 194161509,dsduwphqw,500.0,110.0,2,1,4,yes,yes,fdlur,vkhudwrq
Ad id 194161507,dsduwphqw,20000.0,197.0,3,3,ground,no,yes,fdlur,uhkde flwb
Ad id 194161498,vwxglr,2500.0,25.0,1,1,ground,yes,yes,jlcd,6wk ri rfwrehu
Ad id 194161445,dsduwphqw,10000.0,140.0,3,2,5,no,yes,fdlur,kholrsrolv
Ad id 194161442,dsduwphqw,6500.0,131.0,3,2,1,no,yes,fdlur,pdglqdwb
Ad id 194161438,dsduwphqw,6500.0,99.0,2,1,1,no,yes,fdlur,uhkde flwb
Ad id 194161433,dsduwphqw,4000.0,135.0,3,2,2,no,yes,jlcd,6wk ri rfwrehu
Ad id 194161420,dsduwphqw,15500.0,160.0,3,2,2,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194161411,dsduwphqw,5500.0,116.0,3,2,5,no,yes,fdlur,pdglqdwb
Ad id 194161410,dsduwphqw,3500.0,180.0,3,2,8,no,yes,gdndkold,pdqvxud
Ad id 194161395,dsduwphqw,4500.0,120.0,3,1,ground,yes,yes,fdlur,edgu flwb
Ad id 194161292,dsduwphqw,11500.0,160.0,3,2,2,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194161286,dsduwphqw,18000.0,200.0,3,2,2,yes,yes,fdlur,kholrsrolv
Ad id 194161267,dsduwphqw,43470.0,136.0,2,2,10+,yes,yes,dohadqguld,vdq vwhidqr
Ad id 194161209,dsduwphqw,8000.0,200.0,3,2,2,yes,yes,fdlur,qdvu flwb
Ad id 194161186,dsduwphqw,9500.0,175.0,3,3,4,no,yes,fdlur,pdglqdwb
Ad id 194161137,dsduwphqw,11000.0,90.0,2,1,2,yes,yes,fdlur,uhkde flwb
Ad id 194161130,dsduwphqw,9000.0,200.0,3,3,2,no,yes,fdlur,pdglqdwb
Ad id 194161099,dsduwphqw,10000.0,220.0,3,3,2,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194161012,dsduwphqw,16000.0,305.0,3,3,4,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194284296,gxsoha,4769631.0,180.0,3,3,ground,no,no,jlcd,6wk ri rfwrehu
Ad id 194160996,dsduwphqw,8000.0,200.0,3,3,2,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194160957,dsduwphqw,600.0,140.0,3,1,4,yes,yes,fdlur,qdvu flwb
Ad id 194160936,dsduwphqw,4500.0,150.0,3,3,ground,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194160921,dsduwphqw,6700.0,131.0,3,2,1,no,yes,fdlur,pdglqdwb
Ad id 194160888,dsduwphqw,15000.0,327.0,4,4,2,no,yes,fdlur,pdglqdwb
Ad id 194160881,dsduwphqw,4000.0,140.0,3,1,4,yes,yes,fdlur,qdvu flwb
Ad id 194160858,dsduwphqw,2200.0,160.0,3,1,2,no,yes,fdlur,qdvu flwb
Ad id 194160857,dsduwphqw,5500.0,150.0,3,1,8,no,yes,fdlur,jhvu do vxhc
Ad id 194160773,dsduwphqw,3500.0,100.0,2,1,2,yes,yes,fdlur,edgu flwb
Ad id 194160765,dsduwphqw,20000.0,120.0,2,2,2,yes,yes,jlcd,vkhlnk cdbhg
Ad id 194160761,dsduwphqw,4300.0,118.0,3,1,1,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194160740,dsduwphqw,8000.0,140.0,2,2,5,no,yes,fdlur,vkhudwrq
Ad id 193487990,dsduwphqw,2000.0,60.0,2,1,ground,no,yes,fdlur,pdwduhbd
Ad id 194160559,dsduwphqw,6000.0,180.0,3,2,5,no,yes,fdlur,qdvu flwb
Ad id 194160545,dsduwphqw,10000.0,92.0,2,1,ground,no,yes,fdlur,uhkde flwb
Ad id 194160447,dsduwphqw,4000.0,120.0,3,1,4,no,yes,fdlur,qdvu flwb
Ad id 194160360,dsduwphqw,7000.0,70.0,2,1,ground,no,yes,jlcd,vkhlnk cdbhg
Ad id 194160264,dsduwphqw,5500.0,150.0,3,2,8,yes,yes,dohadqguld,vlgl ehvku
Ad id 194160256,dsduwphqw,3000.0,130.0,3,1,8,no,yes,dohadqguld,vlgl ehvku
Ad id 194160234,dsduwphqw,4000.0,150.0,3,2,6,no,yes,dohadqguld,vlgl ehvku
Ad id 194160205,dsduwphqw,4500.0,140.0,3,1,10,yes,yes,dohadqguld,pldpl
Ad id 194097803,dsduwphqw,6000.0,110.0,2,2,10+,yes,yes,jlcd,idlvdo
Ad id 194159997,dsduwphqw,4500.0,120.0,2,1,4,no,yes,fdlur,qdvu flwb
Ad id 194137225,vwxglr,3500.0,50.0,1,1,4,yes,yes,jlcd,6wk ri rfwrehu
Ad id 177667810,dsduwphqw,700.0,170.0,3,2,2,yes,yes,fdlur,qdvu flwb
Ad id 194159914,dsduwphqw,13000.0,70.0,2,1,ground,yes,yes,jlcd,vkhlnk cdbhg
Ad id 194159905,dsduwphqw,75000.0,500.0,4,4,ground,yes,yes,fdlur,pddgl
Ad id 194159863,dsduwphqw,15000.0,100.0,2,1,1,yes,yes,fdlur,uhkde flwb
Ad id 194159849,dsduwphqw,10000.0,82.0,2,1,ground,yes,yes,fdlur,pdglqdwb
Ad id 194153313,dsduwphqw,4700.0,125.0,3,2,10+,no,yes,dohadqguld,pldpl
Ad id 194159473,vwxglr,10000.0,60.0,1,1,2,yes,yes,fdlur,cdpdohn
Ad id 194159382,dsduwphqw,5000.0,100.0,2,1,ground,no,yes,fdlur,pddgl
Ad id 194159361,dsduwphqw,6000.0,124.0,3,2,1,no,yes,fdlur,pdglqdwb
Ad id 194159334,dsduwphqw,13000.0,136.0,2,2,2,no,yes,jlcd,vkhlnk cdbhg
Ad id 194159319,dsduwphqw,12000.0,82.0,2,1,1,yes,yes,fdlur,pdglqdwb
Ad id 194159316,dsduwphqw,15000.0,140.0,3,2,ground,yes,yes,jlcd,vkhlnk cdbhg
Ad id 194159171,dsduwphqw,3800.0,110.0,2,2,ground,yes,yes,jlcd,6wk ri rfwrehu
Ad id 194159214,dsduwphqw,14000.0,96.0,2,2,2,yes,yes,fdlur,pdglqdwb
Ad id 194159206,dsduwphqw,4500.0,72.0,2,1,3,yes,yes,fdlur,pdglqdwb
Ad id 194159196,vwxglr,4700.0,56.0,1,1,ground,yes,yes,fdlur,pdglqdwb
Ad id 194055620,dsduwphqw,9000.0,89.0,2,2,3,yes,yes,fdlur,pdglqdwb
Ad id 194159143,dsduwphqw,5000.0,110.0,2,1,3,yes,yes,sruw vdlg,dude glvwulfw
Ad id 194159101,dsduwphqw,8500.0,180.0,2,2,3,yes,yes,dohadqguld,vded sdvkd
Ad id 194159006,dsduwphqw,300.0,120.0,2,1,2,yes,yes,dohadqguld,pdqgdud
Ad id 194158834,dsduwphqw,4000.0,120.0,2,1,3,yes,yes,jlcd,whuvd
Ad id 194158831,dsduwphqw,18000.0,230.0,3,3,1,no,yes,fdlur,uhkde flwb
Ad id 194158730,dsduwphqw,2500.0,90.0,2,1,7,yes,yes,dohadqguld,do kdgudk
Ad id 194158725,dsduwphqw,10000.0,350.0,4,3,2,yes,yes,jlcd,6wk ri rfwrehu
Ad id 194158699,dsduwphqw,4800.0,105.0,2,1,2,no,yes,dohadqguld,vprkd
Ad id 194158605,vwxglr,11000.0,250.0,1,1,3,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194158592,dsduwphqw,7000.0,75.0,2,1,ground,no,yes,jlcd,vkhlnk cdbhg
Ad id 194158557,dsduwphqw,35000.0,280.0,3,2,10+,yes,yes,jlcd,prkdqghvvlq
Ad id 194158533,vwxglr,16500.0,88.0,1,1,3,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194158519,dsduwphqw,6000.0,80.0,2,1,3,yes,yes,jlcd,vkhlnk cdbhg
Ad id 194158444,vwxglr,16000.0,88.0,1,1,2,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194158370,dsduwphqw,250.0,95.0,2,2,1,yes,yes,vrxwk vlqdl,vkdup do-vkhlnk
Ad id 194158344,dsduwphqw,11000.0,155.0,3,3,2,yes,yes,fdlur,uhkde flwb
Ad id 194158308,dsduwphqw,8000.0,160.0,3,2,5,no,yes,dohadqguld,urxvkgb
Ad id 194158303,dsduwphqw,7000.0,190.0,3,2,2,no,yes,dohadqguld,vprkd
Ad id 194158267,dsduwphqw,65000.0,300.0,3,3,5,no,yes,jlcd,grnnl
Ad id 194158256,dsduwphqw,6000.0,124.0,3,2,3,no,yes,fdlur,pdglqdwb
Ad id 194158248,dsduwphqw,200.0,60.0,1,1,3,yes,yes,vrxwk vlqdl,vkdup do-vkhlnk
Ad id 194158231,dsduwphqw,22000.0,195.0,3,3,2,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194158217,dsduwphqw,70000.0,320.0,4,3,4,yes,yes,jlcd,prkdqghvvlq
Ad id 194158214,dsduwphqw,25000.0,192.0,3,3,2,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194158171,dsduwphqw,300.0,125.0,2,1,2,yes,yes,jlcd,6wk ri rfwrehu
Ad id 183414687,dsduwphqw,19000.0,350.0,4,4,4,no,yes,fdlur,pddgl
Ad id 194158137,dsduwphqw,1000.0,120.0,3,2,2,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194158103,dsduwphqw,5000.0,150.0,3,2,2,yes,yes,jlcd,6wk ri rfwrehu
Ad id 194158085,dsduwphqw,1000.0,120.0,3,2,2,yes,yes,fdlur,pdglqdwb
Ad id 194158091,dsduwphqw,5500.0,190.0,3,2,10+,yes,yes,dohadqguld,iohplqj
Ad id 194158065,dsduwphqw,9500.0,60.0,1,1,ground,yes,yes,fdlur,uhkde flwb
Ad id 194158002,dsduwphqw,2500.0,115.0,3,1,10,no,yes,dohadqguld,vlgl ehvku
Ad id 194133624,dsduwphqw,17000.0,110.0,2,2,3,yes,yes,fdlur,pdglqdwb
Ad id 194157879,dsduwphqw,6000.0,107.0,2,1,5,no,yes,fdlur,pdglqdwb
Ad id 194157867,gxsoha,50000.0,700.0,7,4,ground,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 192939713,dsduwphqw,14000.0,155.0,3,2,2,yes,yes,jlcd,6wk ri rfwrehu
Ad id 194157809,dsduwphqw,5500.0,103.0,3,2,2,no,yes,fdlur,pdglqdwb
Ad id 194157760,dsduwphqw,6000.0,116.0,3,2,4,no,yes,fdlur,pdglqdwb
Ad id 194157689,dsduwphqw,6000.0,160.0,3,2,5,no,yes,dohadqguld,fohrsdwud
Ad id 194157630,dsduwphqw,16000.0,220.0,3,3,2,no,yes,jlcd,vkhlnk cdbhg
Ad id 194157552,dsduwphqw,10000.0,211.0,3,3,6,no,yes,fdlur,pdglqdwb
Ad id 194157466,dsduwphqw,12000.0,150.0,3,1,10+,yes,yes,dohadqguld,vsruwlqj
Ad id 194157328,vwxglr,7500.0,50.0,1,1,3,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194152973,dsduwphqw,1600.0,130.0,2,1,4,no,yes,fdlur,kdgdbhn khozdq
Ad id 194157258,dsduwphqw,30000.0,200.0,3,2,5,yes,yes,jlcd,prkdqghvvlq
Ad id 194157236,dsduwphqw,9000.0,150.0,3,1,3,yes,yes,dohadqguld,odxuhqw
Ad id 194157234,dsduwphqw,2400.0,150.0,3,1,4,no,yes,fdlur,kdgdbhn do-nreed
Ad id 194156136,dsduwphqw,17000.0,200.0,3,2,10+,yes,yes,fdlur,pddgl
Ad id 194286055,dsduwphqw,3300000.0,175.0,3,3,6,no,no,fdlur,pdglqdwb
Ad id 194157179,dsduwphqw,11000.0,90.0,2,1,2,yes,yes,fdlur,uhkde flwb
Ad id 194154823,dsduwphqw,17000.0,220.0,3,3,5,no,yes,jlcd,prkdqghvvlq
Ad id 193249360,dsduwphqw,10000.0,130.0,3,2,9,no,yes,dohadqguld,vsruwlqj
Ad id 194157121,dsduwphqw,6000.0,133.0,3,2,ground,no,yes,fdlur,pdglqdwb
Ad id 179908516,dsduwphqw,750.0,125.0,2,1,1,yes,yes,fdlur,qdvu flwb
Ad id 194156991,dsduwphqw,10000.0,143.0,3,2,3,no,yes,fdlur,pdglqdwb
Ad id 194155622,dsduwphqw,1500.0,60.0,1,1,3,yes,yes,fdlur,vkxeud
Ad id 180060390,dsduwphqw,700.0,135.0,2,1,1,yes,yes,fdlur,qdvu flwb
Ad id 193998209,dsduwphqw,1200.0,130.0,2,2,8,yes,yes,fdlur,qdvu flwb
Ad id 193741025,dsduwphqw,850.0,150.0,3,2,3,yes,yes,fdlur,qdvu flwb
Ad id 188118887,dsduwphqw,1000.0,220.0,3,2,7,yes,yes,fdlur,qdvu flwb
Ad id 188190479,dsduwphqw,500.0,220.0,3,3,5,yes,yes,fdlur,qdvu flwb
Ad id 194156841,dsduwphqw,20000.0,280.0,3,3,2,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194156729,dsduwphqw,6500.0,123.0,3,2,4,no,yes,fdlur,uhkde flwb
Ad id 194156664,dsduwphqw,14000.0,134.0,3,2,ground,no,yes,jlcd,vkhlnk cdbhg
Ad id 193983010,dsduwphqw,11000.0,200.0,2,3,ground,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194156177,dsduwphqw,4500.0,170.0,3,2,2,no,yes,fdlur,prndwwdp
Ad id 194156484,dsduwphqw,12000.0,155.0,2,1,8,yes,yes,sruw vdlg,pdqdnk glvwulfw
Ad id 194156356,dsduwphqw,3800.0,90.0,2,1,10,yes,yes,dohadqguld,vlgl ehvku
Ad id 194156282,dsduwphqw,13000.0,300.0,5,3,ground,no,yes,jlcd,vkhlnk cdbhg
Ad id 194156257,dsduwphqw,280000.0,120.0,2,1,3,no,yes,dohadqguld,qdnkhho
Ad id 194156227,dsduwphqw,14000.0,134.0,3,2,ground,no,yes,jlcd,vkhlnk cdbhg
Ad id 194156139,dsduwphqw,4200.0,70.0,2,1,ground,yes,yes,jlcd,vkhlnk cdbhg
Ad id 194156124,gxsoha,20000.0,147.0,2,3,1,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194156119,dsduwphqw,1000.0,75.0,2,1,ground,no,yes,lvpdlold,lvpdlold flwb
Ad id 194156118,dsduwphqw,1000.0,75.0,2,1,ground,no,yes,lvpdlold,lvpdlold flwb
Ad id 194155992,dsduwphqw,15000.0,141.0,3,2,3,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194155648,dsduwphqw,2500.0,90.0,3,2,ground,no,yes,jlcd,vkhlnk cdbhg
Ad id 194154277,dsduwphqw,1000.0,120.0,2,2,8,yes,yes,fdlur,kholrsrolv
Ad id 193800131,dsduwphqw,8500.0,220.0,4,3,1,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194155743,dsduwphqw,2500.0,115.0,3,1,3,no,yes,fdlur,rerxu flwb
Ad id 194155698,dsduwphqw,5500.0,160.0,3,2,3,no,yes,jlcd,vkhlnk cdbhg
Ad id 193037179,gxsoha,30000.0,230.0,3,4,ground,no,yes,jlcd,vkhlnk cdbhg
Ad id 194155670,dsduwphqw,13000.0,375.0,3,3,ground,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194155530,dsduwphqw,7000.0,124.0,3,2,1,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194155604,dsduwphqw,25000.0,25.0,4,4,1,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194155407,dsduwphqw,5500.0,154.0,3,3,4,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194155032,dsduwphqw,9000.0,230.0,3,3,2,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194155381,dsduwphqw,7500.0,7.0,3,2,2,no,yes,fdlur,uhkde flwb
Ad id 194155366,gxsoha,35000.0,350.0,6,2,ground,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194155355,dsduwphqw,23000.0,190.0,3,3,3,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194155348,dsduwphqw,6500.0,116.0,3,2,5,no,yes,fdlur,pdglqdwb
Ad id 194155294,dsduwphqw,4000.0,70.0,2,1,3,no,yes,jlcd,vkhlnk cdbhg
Ad id 194155293,dsduwphqw,6000.0,124.0,3,2,3,no,yes,fdlur,pdglqdwb
Ad id 194155274,dsduwphqw,9000.0,90.0,2,1,1,yes,yes,fdlur,uhkde flwb
Ad id 194155023,dsduwphqw,5000.0,91.0,2,1,4,no,yes,fdlur,vkrurxn flwb
Ad id 194153950,dsduwphqw,4500.0,140.0,3,2,10+,no,yes,dohadqguld,pldpl
Ad id 194155167,dsduwphqw,15000.0,180.0,3,3,1,no,yes,fdlur,uhkde flwb
Ad id 194155164,dsduwphqw,24000.0,244.0,3,3,3,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 193776048,dsduwphqw,6500.0,320.0,3,2,ground,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194155093,dsduwphqw,5000.0,170.0,2,1,3,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194154961,dsduwphqw,2700.0,165.0,3,1,1,no,yes,idbrxp,idbrxp flwb
Ad id 193988367,dsduwphqw,8500.0,750.0,3,2,3,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 193872238,dsduwphqw,25000.0,400.0,5,3,2,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194155035,dsduwphqw,20000.0,197.0,3,3,ground,no,yes,fdlur,uhkde flwb
Ad id 194064054,dsduwphqw,12000.0,500.0,1,2,ground,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194154918,dsduwphqw,2000.0,130.0,3,2,2,no,yes,fdlur,jhvu do vxhc
Ad id 194154910,gxsoha,17000.0,600.0,8,4,ground,no,yes,jlcd,6wk ri rfwrehu
Ad id 194154801,dsduwphqw,2350.0,115.0,3,1,ground,no,yes,jlcd,kdgdbhn 6wk ri rfwrehu
Ad id 194154870,dsduwphqw,1500.0,100.0,3,2,1,no,yes,fdlur,jhvu do vxhc
Ad id 194154742,dsduwphqw,13000.0,220.0,3,3,2,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194154709,dsduwphqw,11000.0,90.0,2,1,1,yes,yes,fdlur,uhkde flwb
Ad id 194154685,dsduwphqw,18000.0,400.0,10,4,ground,no,yes,fdlur,kholrsrolv
Ad id 194154482,dsduwphqw,500.0,180.0,3,2,1,yes,yes,dohadqguld,pddprxud
Ad id 194154553,dsduwphqw,8000.0,165.0,3,2,8,yes,yes,dohadqguld,odxuhqw
Ad id 194154581,dsduwphqw,13000.0,150.0,2,1,3,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194154540,dsduwphqw,5500.0,102.0,2,1,6,yes,yes,fdlur,pdglqdwb
Ad id 194154471,dsduwphqw,1700.0,130.0,3,1,2,no,yes,fdlur,pduj
Ad id 194093765,dsduwphqw,3000.0,70.0,2,1,2,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194154353,dsduwphqw,12000.0,200.0,3,2,ground,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194154278,dsduwphqw,6500.0,140.0,3,1,3,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 193985777,shqwkrxvh,30000.0,192.0,2,3,3,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194021571,dsduwphqw,30000.0,30.0,2,2,2,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194020569,dsduwphqw,10000.0,100.0,2,2,ground,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194001460,gxsoha,22000.0,143.0,2,3,2,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194154130,dsduwphqw,6000.0,130.0,3,2,5,no,yes,jlcd,vkhlnk cdbhg
Ad id 194149879,dsduwphqw,20000.0,105.0,3,2,2,yes,yes,fdlur,uhkde flwb
Ad id 194154103,dsduwphqw,15000.0,99.0,2,1,3,yes,yes,fdlur,uhkde flwb
Ad id 194154052,dsduwphqw,13000.0,200.0,3,2,ground,no,yes,fdlur,qdvu flwb
Ad id 194154043,dsduwphqw,7500.0,180.0,3,2,5,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194154011,dsduwphqw,5000.0,100.0,1,1,ground,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194153963,dsduwphqw,6500.0,70.0,2,1,ground,yes,yes,jlcd,vkhlnk cdbhg
Ad id 194153793,vwxglr,6500.0,250.0,2,1,ground,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194153504,dsduwphqw,2500.0,130.0,3,1,4,no,yes,fdlur,dlq vkdpv
Ad id 194153785,dsduwphqw,10000.0,200.0,3,3,3,no,yes,fdlur,pdglqdwb
Ad id 194153763,dsduwphqw,22000.0,220.0,4,2,ground,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194153700,dsduwphqw,7500.0,140.0,2,2,2,no,yes,fdlur,ndwdphbd
Ad id 194153584,dsduwphqw,4000.0,160.0,3,1,2,no,yes,jlcd,6wk ri rfwrehu
Ad id 194153470,dsduwphqw,8500.0,108.0,2,1,ground,yes,yes,fdlur,uhkde flwb
Ad id 193978958,gxsoha,20000.0,320.0,5,4,2,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194153474,dsduwphqw,9000.0,82.0,2,1,ground,yes,yes,fdlur,pdglqdwb
Ad id 193978919,dsduwphqw,7500.0,130.0,3,2,2,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194016368,dsduwphqw,25000.0,215.0,3,3,1,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194153267,dsduwphqw,9000.0,175.0,3,3,4,no,yes,fdlur,pdglqdwb
Ad id 194153146,dsduwphqw,15000.0,200.0,3,1,1,yes,yes,jlcd,grnnl
Ad id 194153085,dsduwphqw,4000.0,150.0,3,1,7,yes,yes,fdlur,kdgdbhn do-nreed
Ad id 193627378,dsduwphqw,20000.0,145.0,2,3,3,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194153031,dsduwphqw,6700.0,131.0,2,3,1,no,yes,fdlur,pdglqdwb
Ad id 194153020,dsduwphqw,2000.0,137.0,2,2,10+,yes,yes,dohadqguld,vdq vwhidqr
Ad id 194153012,dsduwphqw,25000.0,189.0,3,3,ground,yes,yes,fdlur,pdglqdwb
Ad id 194152579,dsduwphqw,6500.0,155.0,3,2,6,no,yes,dohadqguld,vlgl jdehu
Ad id 190618238,dsduwphqw,4500.0,122.0,3,2,4,no,yes,jlcd,vkhlnk cdbhg
Ad id 192318627,dsduwphqw,5000.0,120.0,2,1,2,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 190618743,dsduwphqw,10000.0,70.0,2,1,2,yes,yes,jlcd,vkhlnk cdbhg
Ad id 194149709,gxsoha,12200.0,143.0,2,3,7,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 192318472,gxsoha,13000.0,270.0,5,4,ground,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194152853,dsduwphqw,2400.0,160.0,3,2,3,no,yes,vkdutld,10wk ri udpdgdq
Ad id 194152843,dsduwphqw,5000.0,89.0,2,2,3,no,yes,fdlur,pdglqdwb
Ad id 194152782,dsduwphqw,6000.0,130.0,3,2,ground,no,yes,jlcd,vkhlnk cdbhg
Ad id 194152756,dsduwphqw,9500.0,143.0,3,2,5,no,yes,fdlur,pdglqdwb
Ad id 194152744,dsduwphqw,23000.0,365.0,6,3,5,no,yes,fdlur,qdvu flwb
